Notes,State,State Code,Yearly July 1st Estimates,Yearly July 1st Estimates Code,Age,Age Code,Population
,Hawaii,15,1993,1993,26 years,26,17988
,Hawaii,15,1993,1993,27 years,27,19288
,Hawaii,15,1993,1993,28 years,28,20241
,Hawaii,15,1993,1993,29 years,29,22350
,Hawaii,15,1993,1993,30 years,30,21966
,Hawaii,15,1993,1993,31 years,31,20651
,Hawaii,15,1993,1993,32 years,32,20900
,Hawaii,15,1993,1993,33 years,33,20582
,Hawaii,15,1993,1993,34 years,34,20733
,Hawaii,15,1993,1993,35 years,35,20704
,Hawaii,15,1993,1993,36 years,36,20301
,Hawaii,15,1993,1993,37 years,37,20587
,Hawaii,15,1993,1993,38 years,38,19697
,Hawaii,15,1993,1993,39 years,39,20372
,Hawaii,15,1993,1993,40 years,40,19754
,Hawaii,15,1993,1993,41 years,41,18562
,Hawaii,15,1993,1993,42 years,42,18131
,Hawaii,15,1993,1993,43 years,43,17786
,Hawaii,15,1993,1993,44 years,44,17239
,Hawaii,15,1993,1993,45 years,45,16689
,Hawaii,15,1993,1993,46 years,46,17275
,Hawaii,15,1993,1993,47 years,47,13351
,Hawaii,15,1993,1993,48 years,48,13458
,Hawaii,15,1993,1993,49 years,49,13680
,Hawaii,15,1993,1993,50 years,50,13492
,Hawaii,15,1993,1993,51 years,51,11136
,Hawaii,15,1993,1993,52 years,52,10707
,Hawaii,15,1993,1993,53 years,53,10172
,Hawaii,15,1993,1993,54 years,54,10119
,Hawaii,15,1993,1993,55 years,55,9622
,Hawaii,15,1993,1993,56 years,56,9054
,Hawaii,15,1993,1993,57 years,57,9050
,Hawaii,15,1993,1993,58 years,58,8900
,Hawaii,15,1993,1993,59 years,59,8822
,Hawaii,15,1993,1993,60 years,60,9034
,Hawaii,15,1993,1993,61 years,61,8897
,Hawaii,15,1993,1993,62 years,62,9691
,Hawaii,15,1993,1993,63 years,63,9855
,Hawaii,15,1993,1993,64 years,64,10018
,Hawaii,15,1993,1993,65 years,65,9849
,Hawaii,15,1993,1993,66 years,66,9300
,Hawaii,15,1993,1993,67 years,67,9599
,Hawaii,15,1993,1993,68 years,68,9007
,Hawaii,15,1993,1993,69 years,69,8777
,Hawaii,15,1993,1993,70 years,70,8420
,Hawaii,15,1993,1993,71 years,71,8085
,Hawaii,15,1993,1993,72 years,72,7865
,Hawaii,15,1993,1993,73 years,73,6997
,Hawaii,15,1993,1993,74 years,74,6551
,Hawaii,15,1993,1993,75 years,75,6106
,Hawaii,15,1993,1993,76 years,76,5517
,Hawaii,15,1993,1993,77 years,77,5310
,Hawaii,15,1993,1993,78 years,78,4860
,Hawaii,15,1993,1993,79 years,79,4391
,Hawaii,15,1993,1993,80 years,80,3934
,Hawaii,15,1993,1993,81 years,81,3390
,Hawaii,15,1993,1993,82 years,82,3031
,Hawaii,15,1993,1993,83 years,83,2770
,Hawaii,15,1993,1993,84 years,84,2465
,Hawaii,15,1993,1993,85+ years,85+,11963
,Hawaii,15,1994,1994,14 years,14,16519
,Hawaii,15,1994,1994,15 years,15,15776
,Hawaii,15,1994,1994,16 years,16,15585
,Hawaii,15,1994,1994,17 years,17,15341
,Hawaii,15,1994,1994,18 years,18,14394
,Hawaii,15,1994,1994,19 years,19,16318
,Hawaii,15,1994,1994,20 years,20,16940
,Hawaii,15,1994,1994,21 years,21,17271
,Hawaii,15,1994,1994,22 years,22,15857
,Hawaii,15,1994,1994,23 years,23,15859
,Hawaii,15,1994,1994,24 years,24,16743
,Hawaii,15,1994,1994,25 years,25,17082
,Hawaii,15,1994,1994,26 years,26,17257
,Hawaii,15,1994,1994,27 years,27,18424
,Hawaii,15,1994,1994,28 years,28,19572
,Hawaii,15,1994,1994,29 years,29,22201
,Hawaii,15,1994,1994,30 years,30,22231
,Hawaii,15,1994,1994,31 years,31,20867
,Hawaii,15,1994,1994,32 years,32,20686
,Hawaii,15,1994,1994,33 years,33,20490
,Hawaii,15,1994,1994,34 years,34,20883
,Hawaii,15,1994,1994,35 years,35,20818
,Hawaii,15,1994,1994,36 years,36,20095
,Hawaii,15,1994,1994,37 years,37,20536
,Hawaii,15,1994,1994,38 years,38,19755
,Hawaii,15,1994,1994,39 years,39,20673
,Hawaii,15,1994,1994,40 years,40,20099
,Hawaii,15,1994,1994,41 years,41,18968
,Hawaii,15,1994,1994,42 years,42,18386
,Hawaii,15,1994,1994,43 years,43,17794
,Hawaii,15,1994,1994,44 years,44,17873
,Hawaii,15,1994,1994,45 years,45,17048
,Hawaii,15,1994,1994,46 years,46,16183
,Hawaii,15,1994,1994,47 years,47,17443
,Hawaii,15,1994,1994,48 years,48,12847
,Hawaii,15,1994,1994,49 years,49,14207
,Hawaii,15,1994,1994,50 years,50,13644
,Hawaii,15,1994,1994,51 years,51,13031
,Hawaii,15,1994,1994,52 years,52,11137
,Hawaii,15,1994,1994,53 years,53,10532
,Hawaii,15,1994,1994,54 years,54,10537
,Hawaii,15,1994,1994,55 years,55,9923
,Hawaii,15,1994,1994,56 years,56,9726
,Hawaii,15,1994,1994,57 years,57,8878
,Hawaii,15,1994,1994,58 years,58,8711
,Hawaii,15,1994,1994,59 years,59,9178
,Hawaii,15,1994,1994,60 years,60,8766
,Hawaii,15,1994,1994,61 years,61,8806
,Hawaii,15,1994,1994,62 years,62,9033
,Hawaii,15,1994,1994,63 years,63,9672
,Hawaii,15,1994,1994,64 years,64,9852
,Hawaii,15,1994,1994,65 years,65,9567
,Hawaii,15,1994,1994,66 years,66,9528
,Hawaii,15,1994,1994,67 years,67,9606
,Hawaii,15,1994,1994,68 years,68,8785
,Hawaii,15,1994,1994,69 years,69,9106
,Hawaii,15,1994,1994,70 years,70,8832
,Hawaii,15,1994,1994,71 years,71,8149
,Hawaii,15,1994,1994,72 years,72,8245
,Hawaii,15,1994,1994,73 years,73,7508
,Hawaii,15,1994,1994,74 years,74,6822
,Hawaii,15,1994,1994,75 years,75,6561
,Hawaii,15,1994,1994,76 years,76,5784
,Hawaii,15,1994,1994,77 years,77,5542
,Hawaii,15,1994,1994,78 years,78,5036
,Hawaii,15,1994,1994,79 years,79,4664
,Hawaii,15,1994,1994,80 years,80,4117
,Hawaii,15,1994,1994,81 years,81,3598
,Hawaii,15,1994,1994,82 years,82,3189
,Hawaii,15,1994,1994,83 years,83,2918
,Hawaii,15,1994,1994,84 years,84,2560
,Hawaii,15,1994,1994,85+ years,85+,12676
,Hawaii,15,1995,1995,14 years,14,16859
,Hawaii,15,1995,1995,15 years,15,16576
,Hawaii,15,1995,1995,16 years,16,16133
,Hawaii,15,1995,1995,17 years,17,15235
,Hawaii,15,1995,1995,18 years,18,14892
,Hawaii,15,1995,1995,19 years,19,15755
,Hawaii,15,1995,1995,20 years,20,17023
,Hawaii,15,1995,1995,21 years,21,16958
,Hawaii,15,1995,1995,22 years,22,16714
,Hawaii,15,1995,1995,23 years,23,15488
,Hawaii,15,1995,1995,24 years,24,15865
,Hawaii,15,1995,1995,25 years,25,16612
,Hawaii,15,1995,1995,26 years,26,16744
,Hawaii,15,1995,1995,27 years,27,17728
,Hawaii,15,1995,1995,28 years,28,18863
,Hawaii,15,1995,1995,29 years,29,21250
,Hawaii,15,1995,1995,30 years,30,21931
,Hawaii,15,1995,1995,31 years,31,20746
,Hawaii,15,1995,1995,32 years,32,20780
,Hawaii,15,1995,1995,33 years,33,20056
,Hawaii,15,1995,1995,34 years,34,20526
,Hawaii,15,1995,1995,35 years,35,20905
,Hawaii,15,1995,1995,36 years,36,20040
,Hawaii,15,1995,1995,37 years,37,20233
,Hawaii,15,1995,1995,38 years,38,19715
,Hawaii,15,1995,1995,39 years,39,20443
,Hawaii,15,1995,1995,40 years,40,20504
,Hawaii,15,1995,1995,41 years,41,19196
,Hawaii,15,1995,1995,42 years,42,18781
,Hawaii,15,1995,1995,43 years,43,18018
,Hawaii,15,1995,1995,44 years,44,17784
,Hawaii,15,1995,1995,45 years,45,17760
,Hawaii,15,1995,1995,46 years,46,16550
,Hawaii,15,1995,1995,47 years,47,16386
,Hawaii,15,1995,1995,48 years,48,16857
,Hawaii,15,1995,1995,49 years,49,13455
,Hawaii,15,1995,1995,50 years,50,14293
,Hawaii,15,1995,1995,51 years,51,13181
,Hawaii,15,1995,1995,52 years,52,13055
,Hawaii,15,1995,1995,53 years,53,10908
,Hawaii,15,1995,1995,54 years,54,10998
,Hawaii,15,1995,1995,55 years,55,10365
,Hawaii,15,1995,1995,56 years,56,10034
,Hawaii,15,1995,1995,57 years,57,9502
,Hawaii,15,1995,1995,58 years,58,8620
,Hawaii,15,1995,1995,59 years,59,8914
,Hawaii,15,1995,1995,60 years,60,9172
,Hawaii,15,1995,1995,61 years,61,8526
,Hawaii,15,1995,1995,62 years,62,8998
,Hawaii,15,1995,1995,63 years,63,8993
,Hawaii,15,1995,1995,64 years,64,9639
,Hawaii,15,1995,1995,65 years,65,9390
,Hawaii,15,1995,1995,66 years,66,9103
,Hawaii,15,1995,1995,67 years,67,9880
,Hawaii,15,1995,1995,68 years,68,8971
,Hawaii,15,1995,1995,69 years,69,8943
,Hawaii,15,1995,1995,70 years,70,8939
,Hawaii,15,1995,1995,71 years,71,8368
,Hawaii,15,1995,1995,72 years,72,8180
,Hawaii,15,1995,1995,73 years,73,7826
,Hawaii,15,1995,1995,74 years,74,7444
,Hawaii,15,1995,1995,75 years,75,6956
,Hawaii,15,1995,1995,76 years,76,6111
,Hawaii,15,1995,1995,77 years,77,5788
,Hawaii,15,1995,1995,78 years,78,5207
,Hawaii,15,1995,1995,79 years,79,4814
,Hawaii,15,1995,1995,80 years,80,4404
,Hawaii,15,1995,1995,81 years,81,3788
,Hawaii,15,1995,1995,82 years,82,3464
,Hawaii,15,1995,1995,83 years,83,3097
,Hawaii,15,1995,1995,84 years,84,2732
,Hawaii,15,1995,1995,85+ years,85+,13368
,Hawaii,15,1996,1996,14 years,14,17266
,Hawaii,15,1996,1996,15 years,15,16829
,Hawaii,15,1996,1996,16 years,16,16931
,Hawaii,15,1996,1996,17 years,17,15593
,Hawaii,15,1996,1996,18 years,18,14691
,Hawaii,15,1996,1996,19 years,19,16138
,Hawaii,15,1996,1996,20 years,20,16464
,Hawaii,15,1996,1996,21 years,21,17002
,Hawaii,15,1996,1996,22 years,22,16344
,Hawaii,15,1996,1996,23 years,23,16363
,Hawaii,15,1996,1996,24 years,24,15484
,Hawaii,15,1996,1996,25 years,25,15681
,Hawaii,15,1996,1996,26 years,26,16174
,Hawaii,15,1996,1996,27 years,27,17207
,Hawaii,15,1996,1996,28 years,28,18362
,Hawaii,15,1996,1996,29 years,29,20380
,Hawaii,15,1996,1996,30 years,30,20962
,Hawaii,15,1996,1996,31 years,31,20273
,Hawaii,15,1996,1996,32 years,32,20646
,Hawaii,15,1996,1996,33 years,33,20061
,Hawaii,15,1996,1996,34 years,34,20033
,Hawaii,15,1996,1996,35 years,35,20629
,Hawaii,15,1996,1996,36 years,36,20096
,Hawaii,15,1996,1996,37 years,37,20225
,Hawaii,15,1996,1996,38 years,38,19502
,Hawaii,15,1996,1996,39 years,39,20170
,Hawaii,15,1996,1996,40 years,40,20406
,Hawaii,15,1996,1996,41 years,41,19562
,Hawaii,15,1996,1996,42 years,42,19071
,Hawaii,15,1996,1996,43 years,43,18428
,Hawaii,15,1996,1996,44 years,44,17948
,Hawaii,15,1996,1996,45 years,45,17797
,Hawaii,15,1996,1996,46 years,46,17268
,Hawaii,15,1996,1996,47 years,47,16802
,Hawaii,15,1996,1996,48 years,48,15894
,Hawaii,15,1996,1996,49 years,49,17514
,Hawaii,15,1996,1996,50 years,50,13669
,Hawaii,15,1996,1996,51 years,51,13844
,Hawaii,15,1996,1996,52 years,52,13261
,Hawaii,15,1996,1996,53 years,53,12721
,Hawaii,15,1996,1996,54 years,54,11479
,Hawaii,15,1996,1996,55 years,55,10841
,Hawaii,15,1996,1996,56 years,56,10458
,Hawaii,15,1996,1996,57 years,57,9734
,Hawaii,15,1996,1996,58 years,58,9303
,Hawaii,15,1996,1996,59 years,59,8787
,Hawaii,15,1996,1996,60 years,60,8982
,Hawaii,15,1996,1996,61 years,61,8930
,Hawaii,15,1996,1996,62 years,62,8755
,Hawaii,15,1996,1996,63 years,63,8920
,Hawaii,15,1996,1996,64 years,64,8926
,Hawaii,15,1996,1996,65 years,65,9006
,Hawaii,15,1996,1996,66 years,66,8881
,Hawaii,15,1996,1996,67 years,67,9664
,Hawaii,15,1996,1996,68 years,68,9228
,Hawaii,15,1996,1996,69 years,69,8927
,Hawaii,15,1996,1996,70 years,70,8673
,Hawaii,15,1996,1996,71 years,71,8661
,Hawaii,15,1996,1996,72 years,72,8539
,Hawaii,15,1996,1996,73 years,73,7916
,Hawaii,15,1996,1996,74 years,74,7809
,Hawaii,15,1996,1996,75 years,75,7576
,Hawaii,15,1996,1996,76 years,76,6422
,Hawaii,15,1996,1996,77 years,77,6100
,Hawaii,15,1996,1996,78 years,78,5378
,Hawaii,15,1996,1996,79 years,79,4960
,Hawaii,15,1996,1996,80 years,80,4529
,Hawaii,15,1996,1996,81 years,81,3981
,Hawaii,15,1996,1996,82 years,82,3633
,Hawaii,15,1996,1996,83 years,83,3319
,Hawaii,15,1996,1996,84 years,84,2858
,Hawaii,15,1996,1996,85+ years,85+,14295
,Hawaii,15,1997,1997,14 years,14,17295
,Hawaii,15,1997,1997,15 years,15,17074
,Hawaii,15,1997,1997,16 years,16,17132
,Hawaii,15,1997,1997,17 years,17,16302
,Hawaii,15,1997,1997,18 years,18,14937
,Hawaii,15,1997,1997,19 years,19,15824
,Hawaii,15,1997,1997,20 years,20,17038
,Hawaii,15,1997,1997,21 years,21,16589
,Hawaii,15,1997,1997,22 years,22,16491
,Hawaii,15,1997,1997,23 years,23,16089
,Hawaii,15,1997,1997,24 years,24,16474
,Hawaii,15,1997,1997,25 years,25,15380
,Hawaii,15,1997,1997,26 years,26,15195
,Hawaii,15,1997,1997,27 years,27,16723
,Hawaii,15,1997,1997,28 years,28,18115
,Hawaii,15,1997,1997,29 years,29,19819
,Hawaii,15,1997,1997,30 years,30,20176
,Hawaii,15,1997,1997,31 years,31,19165
,Hawaii,15,1997,1997,32 years,32,20176
,Hawaii,15,1997,1997,33 years,33,19870
,Hawaii,15,1997,1997,34 years,34,20024
,Hawaii,15,1997,1997,35 years,35,20252
,Hawaii,15,1997,1997,36 years,36,19831
,Hawaii,15,1997,1997,37 years,37,20353
,Hawaii,15,1997,1997,38 years,38,19678
,Hawaii,15,1997,1997,39 years,39,19836
,Hawaii,15,1997,1997,40 years,40,20405
,Hawaii,15,1997,1997,41 years,41,19516
,Hawaii,15,1997,1997,42 years,42,19580
,Hawaii,15,1997,1997,43 years,43,18804
,Hawaii,15,1997,1997,44 years,44,18363
,Hawaii,15,1997,1997,45 years,45,18174
,Hawaii,15,1997,1997,46 years,46,17417
,Hawaii,15,1997,1997,47 years,47,17679
,Hawaii,15,1997,1997,48 years,48,16465
,Hawaii,15,1997,1997,49 years,49,16480
,Hawaii,15,1997,1997,50 years,50,17983
,Hawaii,15,1997,1997,51 years,51,13298
,Hawaii,15,1997,1997,52 years,52,13987
,Hawaii,15,1997,1997,53 years,53,12926
,Hawaii,15,1997,1997,54 years,54,13546
,Hawaii,15,1997,1997,55 years,55,11404
,Hawaii,15,1997,1997,56 years,56,10984
,Hawaii,15,1997,1997,57 years,57,10162
,Hawaii,15,1997,1997,58 years,58,9670
,Hawaii,15,1997,1997,59 years,59,9462
,Hawaii,15,1997,1997,60 years,60,8944
,Hawaii,15,1997,1997,61 years,61,8786
,Hawaii,15,1997,1997,62 years,62,9247
,Hawaii,15,1997,1997,63 years,63,8712
,Hawaii,15,1997,1997,64 years,64,8867
,Hawaii,15,1997,1997,65 years,65,8688
,Hawaii,15,1997,1997,66 years,66,8888
,Hawaii,15,1997,1997,67 years,67,9526
,Hawaii,15,1997,1997,68 years,68,8846
,Hawaii,15,1997,1997,69 years,69,9119
,Hawaii,15,1997,1997,70 years,70,8819
,Hawaii,15,1997,1997,71 years,71,8540
,Hawaii,15,1997,1997,72 years,72,8665
,Hawaii,15,1997,1997,73 years,73,8096
,Hawaii,15,1997,1997,74 years,74,7718
,Hawaii,15,1997,1997,75 years,75,7902
,Hawaii,15,1997,1997,76 years,76,6925
,Hawaii,15,1997,1997,77 years,77,6393
,Hawaii,15,1997,1997,78 years,78,5650
,Hawaii,15,1997,1997,79 years,79,5134
,Hawaii,15,1997,1997,80 years,80,4721
,Hawaii,15,1997,1997,81 years,81,4100
,Hawaii,15,1997,1997,82 years,82,3854
,Hawaii,15,1997,1997,83 years,83,3486
,Hawaii,15,1997,1997,84 years,84,3080
,Hawaii,15,1997,1997,85+ years,85+,15129
,Hawaii,15,1998,1998,14 years,14,16636
,Hawaii,15,1998,1998,15 years,15,16953
,Hawaii,15,1998,1998,16 years,16,17254
,Hawaii,15,1998,1998,17 years,17,16457
,Hawaii,15,1998,1998,18 years,18,15390
,Hawaii,15,1998,1998,19 years,19,15985
,Hawaii,15,1998,1998,20 years,20,16769
,Hawaii,15,1998,1998,21 years,21,17311
,Hawaii,15,1998,1998,22 years,22,16274
,Hawaii,15,1998,1998,23 years,23,16399
,Hawaii,15,1998,1998,24 years,24,16352
,Hawaii,15,1998,1998,25 years,25,16572
,Hawaii,15,1998,1998,26 years,26,15047
,Hawaii,15,1998,1998,27 years,27,15810
,Hawaii,15,1998,1998,28 years,28,17960
,Hawaii,15,1998,1998,29 years,29,19508
,Hawaii,15,1998,1998,30 years,30,19569
,Hawaii,15,1998,1998,31 years,31,18217
,Hawaii,15,1998,1998,32 years,32,19026
,Hawaii,15,1998,1998,33 years,33,19323
,Hawaii,15,1998,1998,34 years,34,19699
,Hawaii,15,1998,1998,35 years,35,20322
,Hawaii,15,1998,1998,36 years,36,19435
,Hawaii,15,1998,1998,37 years,37,20108
,Hawaii,15,1998,1998,38 years,38,19871
,Hawaii,15,1998,1998,39 years,39,19704
,Hawaii,15,1998,1998,40 years,40,20134
,Hawaii,15,1998,1998,41 years,41,19373
,Hawaii,15,1998,1998,42 years,42,19484
,Hawaii,15,1998,1998,43 years,43,19213
,Hawaii,15,1998,1998,44 years,44,18565
,Hawaii,15,1998,1998,45 years,45,18551
,Hawaii,15,1998,1998,46 years,46,17695
,Hawaii,15,1998,1998,47 years,47,17743
,Hawaii,15,1998,1998,48 years,48,17292
,Hawaii,15,1998,1998,49 years,49,16829
,Hawaii,15,1998,1998,50 years,50,16945
,Hawaii,15,1998,1998,51 years,51,17404
,Hawaii,15,1998,1998,52 years,52,13359
,Hawaii,15,1998,1998,53 years,53,13491
,Hawaii,15,1998,1998,54 years,54,13726
,Hawaii,15,1998,1998,55 years,55,13367
,Hawaii,15,1998,1998,56 years,56,11439
,Hawaii,15,1998,1998,57 years,57,10519
,Hawaii,15,1998,1998,58 years,58,10100
,Hawaii,15,1998,1998,59 years,59,9721
,Hawaii,15,1998,1998,60 years,60,9610
,Hawaii,15,1998,1998,61 years,61,8669
,Hawaii,15,1998,1998,62 years,62,9065
,Hawaii,15,1998,1998,63 years,63,9107
,Hawaii,15,1998,1998,64 years,64,8554
,Hawaii,15,1998,1998,65 years,65,8506
,Hawaii,15,1998,1998,66 years,66,8479
,Hawaii,15,1998,1998,67 years,67,9191
,Hawaii,15,1998,1998,68 years,68,8696
,Hawaii,15,1998,1998,69 years,69,8899
,Hawaii,15,1998,1998,70 years,70,9055
,Hawaii,15,1998,1998,71 years,71,8527
,Hawaii,15,1998,1998,72 years,72,8415
,Hawaii,15,1998,1998,73 years,73,8423
,Hawaii,15,1998,1998,74 years,74,8096
,Hawaii,15,1998,1998,75 years,75,7954
,Hawaii,15,1998,1998,76 years,76,7209
,Hawaii,15,1998,1998,77 years,77,6936
,Hawaii,15,1998,1998,78 years,78,5898
,Hawaii,15,1998,1998,79 years,79,5411
,Hawaii,15,1998,1998,80 years,80,4998
,Hawaii,15,1998,1998,81 years,81,4289
,Hawaii,15,1998,1998,82 years,82,4043
,Hawaii,15,1998,1998,83 years,83,3744
,Hawaii,15,1998,1998,84 years,84,3272
,Hawaii,15,1998,1998,85+ years,85+,16010
,Hawaii,15,1999,1999,14 years,14,16547
,Hawaii,15,1999,1999,15 years,15,16288
,Hawaii,15,1999,1999,16 years,16,17194
,Hawaii,15,1999,1999,17 years,17,16677
,Hawaii,15,1999,1999,18 years,18,15272
,Hawaii,15,1999,1999,19 years,19,16098
,Hawaii,15,1999,1999,20 years,20,16746
,Hawaii,15,1999,1999,21 years,21,16827
,Hawaii,15,1999,1999,22 years,22,16764
,Hawaii,15,1999,1999,23 years,23,15989
,Hawaii,15,1999,1999,24 years,24,16389
,Hawaii,15,1999,1999,25 years,25,16295
,Hawaii,15,1999,1999,26 years,26,15957
,Hawaii,15,1999,1999,27 years,27,15535
,Hawaii,15,1999,1999,28 years,28,16753
,Hawaii,15,1999,1999,29 years,29,18983
,Hawaii,15,1999,1999,30 years,30,18918
,Hawaii,15,1999,1999,31 years,31,17230
,Hawaii,15,1999,1999,32 years,32,17809
,Hawaii,15,1999,1999,33 years,33,17868
,Hawaii,15,1999,1999,34 years,34,18836
,Hawaii,15,1999,1999,35 years,35,19746
,Hawaii,15,1999,1999,36 years,36,19274
,Hawaii,15,1999,1999,37 years,37,19430
,Hawaii,15,1999,1999,38 years,38,19403
,Hawaii,15,1999,1999,39 years,39,19432
,Hawaii,15,1999,1999,40 years,40,19934
,Hawaii,15,1999,1999,41 years,41,18896
,Hawaii,15,1999,1999,42 years,42,19190
,Hawaii,15,1999,1999,43 years,43,18958
,Hawaii,15,1999,1999,44 years,44,18745
,Hawaii,15,1999,1999,45 years,45,18690
,Hawaii,15,1999,1999,46 years,46,17998
,Hawaii,15,1999,1999,47 years,47,17929
,Hawaii,15,1999,1999,48 years,48,17309
,Hawaii,15,1999,1999,49 years,49,17401
,Hawaii,15,1999,1999,50 years,50,17316
,Hawaii,15,1999,1999,51 years,51,16271
,Hawaii,15,1999,1999,52 years,52,17336
,Hawaii,15,1999,1999,53 years,53,12715
,Hawaii,15,1999,1999,54 years,54,14292
,Hawaii,15,1999,1999,55 years,55,13461
,Hawaii,15,1999,1999,56 years,56,13250
,Hawaii,15,1999,1999,57 years,57,10789
,Hawaii,15,1999,1999,58 years,58,10467
,Hawaii,15,1999,1999,59 years,59,9967
,Hawaii,15,1999,1999,60 years,60,9876
,Hawaii,15,1999,1999,61 years,61,9224
,Hawaii,15,1999,1999,62 years,62,8935
,Hawaii,15,1999,1999,63 years,63,8850
,Hawaii,15,1999,1999,64 years,64,8823
,Hawaii,15,1999,1999,65 years,65,8408
,Hawaii,15,1999,1999,66 years,66,8342
,Hawaii,15,1999,1999,67 years,67,8775
,Hawaii,15,1999,1999,68 years,68,8604
,Hawaii,15,1999,1999,69 years,69,8881
,Hawaii,15,1999,1999,70 years,70,8799
,Hawaii,15,1999,1999,71 years,71,8701
,Hawaii,15,1999,1999,72 years,72,8517
,Hawaii,15,1999,1999,73 years,73,8263
,Hawaii,15,1999,1999,74 years,74,8172
,Hawaii,15,1999,1999,75 years,75,8251
,Hawaii,15,1999,1999,76 years,76,7171
,Hawaii,15,1999,1999,77 years,77,7159
,Hawaii,15,1999,1999,78 years,78,6342
,Hawaii,15,1999,1999,79 years,79,5633
,Hawaii,15,1999,1999,80 years,80,5378
,Hawaii,15,1999,1999,81 years,81,4502
,Hawaii,15,1999,1999,82 years,82,4245
,Hawaii,15,1999,1999,83 years,83,3893
,Hawaii,15,1999,1999,84 years,84,3500
,Hawaii,15,1999,1999,85+ years,85+,16908
,Idaho,16,1990,1990,14 years,14,17025
,Idaho,16,1990,1990,15 years,15,17129
,Idaho,16,1990,1990,16 years,16,16060
,Idaho,16,1990,1990,17 years,17,15804
,Idaho,16,1990,1990,18 years,18,15751
,Idaho,16,1990,1990,19 years,19,16678
,Idaho,16,1990,1990,20 years,20,15090
,Idaho,16,1990,1990,21 years,21,13495
,Idaho,16,1990,1990,22 years,22,12660
,Idaho,16,1990,1990,23 years,23,12421
,Idaho,16,1990,1990,24 years,24,12521
,Idaho,16,1990,1990,25 years,25,13011
,Idaho,16,1990,1990,26 years,26,13604
,Idaho,16,1990,1990,27 years,27,14276
,Idaho,16,1990,1990,28 years,28,14350
,Idaho,16,1990,1990,29 years,29,15970
,Idaho,16,1990,1990,30 years,30,16047
,Idaho,16,1990,1990,31 years,31,15691
,Idaho,16,1990,1990,32 years,32,16099
,Idaho,16,1990,1990,33 years,33,16419
,Idaho,16,1990,1990,34 years,34,16576
,Idaho,16,1990,1990,35 years,35,16614
,Idaho,16,1990,1990,36 years,36,16317
,Idaho,16,1990,1990,37 years,37,16276
,Idaho,16,1990,1990,38 years,38,15007
,Idaho,16,1990,1990,39 years,39,15716
,Idaho,16,1990,1990,40 years,40,15245
,Idaho,16,1990,1990,41 years,41,14510
,Idaho,16,1990,1990,42 years,42,14365
,Idaho,16,1990,1990,43 years,43,15038
,Idaho,16,1990,1990,44 years,44,11126
,Idaho,16,1990,1990,45 years,45,11410
,Idaho,16,1990,1990,46 years,46,11273
,Idaho,16,1990,1990,47 years,47,11774
,Idaho,16,1990,1990,48 years,48,9705
,Idaho,16,1990,1990,49 years,49,10058
,Idaho,16,1990,1990,50 years,50,9627
,Idaho,16,1990,1990,51 years,51,9064
,Idaho,16,1990,1990,52 years,52,8856
,Idaho,16,1990,1990,53 years,53,8566
,Idaho,16,1990,1990,54 years,54,8420
,Idaho,16,1990,1990,55 years,55,8262
,Idaho,16,1990,1990,56 years,56,7728
,Idaho,16,1990,1990,57 years,57,7786
,Idaho,16,1990,1990,58 years,58,7400
,Idaho,16,1990,1990,59 years,59,8012
,Idaho,16,1990,1990,60 years,60,7866
,Idaho,16,1990,1990,61 years,61,7668
,Idaho,16,1990,1990,62 years,62,7762
,Idaho,16,1990,1990,63 years,63,7663
,Idaho,16,1990,1990,64 years,64,7639
,Idaho,16,1990,1990,65 years,65,7879
,Idaho,16,1990,1990,66 years,66,7702
,Idaho,16,1990,1990,67 years,67,7396
,Idaho,16,1990,1990,68 years,68,7525
,Idaho,16,1990,1990,69 years,69,7448
,Idaho,16,1990,1990,70 years,70,6842
,Idaho,16,1990,1990,71 years,71,6768
,Idaho,16,1990,1990,72 years,72,6433
,Idaho,16,1990,1990,73 years,73,6067
,Idaho,16,1990,1990,74 years,74,5776
,Idaho,16,1990,1990,75 years,75,5650
,Idaho,16,1990,1990,76 years,76,5290
,Idaho,16,1990,1990,77 years,77,4875
,Idaho,16,1990,1990,78 years,78,4684
,Idaho,16,1990,1990,79 years,79,4194
,Idaho,16,1990,1990,80 years,80,3878
,Idaho,16,1990,1990,81 years,81,3490
,Idaho,16,1990,1990,82 years,82,3145
,Idaho,16,1990,1990,83 years,83,2784
,Idaho,16,1990,1990,84 years,84,2373
,Idaho,16,1990,1990,85+ years,85+,11400
,Idaho,16,1991,1991,14 years,14,18323
,Idaho,16,1991,1991,15 years,15,17350
,Idaho,16,1991,1991,16 years,16,17174
,Idaho,16,1991,1991,17 years,17,16639
,Idaho,16,1991,1991,18 years,18,15912
,Idaho,16,1991,1991,19 years,19,16729
,Idaho,16,1991,1991,20 years,20,16602
,Idaho,16,1991,1991,21 years,21,14748
,Idaho,16,1991,1991,22 years,22,13291
,Idaho,16,1991,1991,23 years,23,12752
,Idaho,16,1991,1991,24 years,24,12796
,Idaho,16,1991,1991,25 years,25,12630
,Idaho,16,1991,1991,26 years,26,13090
,Idaho,16,1991,1991,27 years,27,13953
,Idaho,16,1991,1991,28 years,28,13862
,Idaho,16,1991,1991,29 years,29,16122
,Idaho,16,1991,1991,30 years,30,16181
,Idaho,16,1991,1991,31 years,31,16247
,Idaho,16,1991,1991,32 years,32,16321
,Idaho,16,1991,1991,33 years,33,16679
