State,State Code,Gender,Gender Code,Yearly July 1st Estimates,Yearly July 1st Estimates Code,Population
Vermont,50,Female,F,1996,1996,245916
Vermont,50,Female,F,1997,1997,248895
Vermont,50,Female,F,1998,1998,251427
Vermont,50,Female,F,1999,1999,253910
Vermont,50,Female,F,2000,2000,256660
Vermont,50,Female,F,2001,2001,258351
Vermont,50,Female,F,2002,2002,260354
Vermont,50,Female,F,2003,2003,262591
Vermont,50,Female,F,2004,2004,264490
Vermont,50,Female,F,2005,2005,265731
Vermont,50,Female,F,2006,2006,267531
Vermont,50,Female,F,2007,2007,268282
Vermont,50,Female,F,2008,2008,269009
Vermont,50,Female,F,2009,2009,269880
Vermont,50,Female,F,2010,2010,270705
Vermont,50,Female,F,2011,2011,271716
Vermont,50,Female,F,2012,2012,271862
Vermont,50,Female,F,2013,2013,272349
Vermont,50,Female,F,2014,2014,272366
Vermont,50,Female,F,2015,2015,272834
Vermont,50,Female,F,2016,2016,272471
Vermont,50,Female,F,2017,2017,273213
Vermont,50,Female,F,2018,2018,273598
Vermont,50,Female,F,2019,2019,273755
Vermont,50,Male,M,1990,1990,217939
Vermont,50,Male,M,1991,1991,219030
Vermont,50,Male,M,1992,1992,220640
Vermont,50,Male,M,1993,1993,222758
Vermont,50,Male,M,1994,1994,225406
Vermont,50,Male,M,1995,1995,228187
Vermont,50,Male,M,1996,1996,230916
Vermont,50,Male,M,1997,1997,233656
Vermont,50,Male,M,1998,1998,235978
Vermont,50,Male,M,1999,1999,238814
Vermont,50,Male,M,2000,2000,241589
Vermont,50,Male,M,2001,2001,244236
Vermont,50,Male,M,2002,2002,247332
Vermont,50,Male,M,2003,2003,249323
Vermont,50,Male,M,2004,2004,251417
Vermont,50,Male,M,2005,2005,253426
Vermont,50,Male,M,2006,2006,255041
Vermont,50,Male,M,2007,2007,256059
Vermont,50,Male,M,2008,2008,257015
Vermont,50,Male,M,2009,2009,257839
Vermont,50,Male,M,2010,2010,258795
Vermont,50,Male,M,2011,2011,260150
Vermont,50,Male,M,2012,2012,260369
Vermont,50,Male,M,2013,2013,261251
Vermont,50,Male,M,2014,2014,261480
Vermont,50,Male,M,2015,2015,261989
Vermont,50,Male,M,2016,2016,261854
Vermont,50,Male,M,2017,2017,262582
Vermont,50,Male,M,2018,2018,263207
Vermont,50,Male,M,2019,2019,263740
Virginia,51,Female,F,1990,1990,2578405
Virginia,51,Female,F,1991,1991,2609780
Virginia,51,Female,F,1992,1992,2650789
Virginia,51,Female,F,1993,1993,2691591
Virginia,51,Female,F,1994,1994,2730538
Virginia,51,Female,F,1995,1995,2766211
Virginia,51,Female,F,1996,1996,2805746
Virginia,51,Female,F,1997,1997,2841727
Virginia,51,Female,F,1998,1998,2868925
Virginia,51,Female,F,1999,1999,2911761
Virginia,51,Female,F,2000,2000,2955759
Virginia,51,Female,F,2001,2001,2997948
Virginia,51,Female,F,2002,2002,3042267
Virginia,51,Female,F,2003,2003,3083579
Virginia,51,Female,F,2004,2004,3136063
Virginia,51,Female,F,2005,2005,3183189
Virginia,51,Female,F,2006,2006,3225782
Virginia,51,Female,F,2007,2007,3261384
Virginia,51,Female,F,2008,2008,3298493
Virginia,51,Female,F,2009,2009,3342406
Virginia,51,Female,F,2010,2010,3383772
Virginia,51,Female,F,2011,2011,3418568
Virginia,51,Female,F,2012,2012,3455830
Virginia,51,Female,F,2013,2013,3486736
Virginia,51,Female,F,2014,2014,3515973
Virginia,51,Female,F,2015,2015,3540135
Virginia,51,Female,F,2016,2016,3564071
Virginia,51,Female,F,2017,2017,3590501
Virginia,51,Female,F,2018,2018,3612700
Virginia,51,Female,F,2019,2019,3631800
Virginia,51,Male,M,1990,1990,2433697
Virginia,51,Male,M,1991,1991,2461239
Virginia,51,Male,M,1992,1992,2506498
Virginia,51,Male,M,1993,1993,2544129
Virginia,51,Male,M,1994,1994,2577135
Virginia,51,Male,M,1995,1995,2607273
Virginia,51,Male,M,1996,1996,2642238
Virginia,51,Male,M,1997,1997,2673370
Virginia,51,Male,M,1998,1998,2698541
Virginia,51,Male,M,1999,1999,2743846
Virginia,51,Male,M,2000,2000,2793206
Virginia,51,Male,M,2001,2001,2836118
Virginia,51,Male,M,2002,2002,2872326
Virginia,51,Male,M,2003,2003,2906688
Virginia,51,Male,M,2004,2004,2953990
Virginia,51,Male,M,2005,2005,3003163
Virginia,51,Male,M,2006,2006,3051998
Virginia,51,Male,M,2007,2007,3087092
Virginia,51,Male,M,2008,2008,3124448
Virginia,51,Male,M,2009,2009,3163604
Virginia,51,Male,M,2010,2010,3206950
Virginia,51,Male,M,2011,2011,3243042
Virginia,51,Male,M,2012,2012,3282678
Virginia,51,Male,M,2013,2013,3316530
Virginia,51,Male,M,2014,2014,3348405
Virginia,51,Male,M,2015,2015,3375471
Virginia,51,Male,M,2016,2016,3398443
Virginia,51,Male,M,2017,2017,3424746
Virginia,51,Male,M,2018,2018,3443721
Virginia,51,Male,M,2019,2019,3463162
Washington,53,Female,F,1990,1990,1960287
Washington,53,Female,F,1991,1991,2013815
Washington,53,Female,F,1992,1992,2066982
Washington,53,Female,F,1993,1993,2119700
Washington,53,Female,F,1994,1994,2164380
Washington,53,Female,F,1995,1995,2211447
Washington,53,Female,F,1996,1996,2250964
Washington,53,Female,F,1997,1997,2296295
Washington,53,Female,F,1998,1998,2336952
Washington,53,Female,F,1999,1999,2368322
Washington,53,Female,F,2000,2000,2398222
Washington,53,Female,F,2001,2001,2433176
Washington,53,Female,F,2002,2002,2468904
Washington,53,Female,F,2003,2003,2500015
Washington,53,Female,F,2004,2004,2541647
Washington,53,Female,F,2005,2005,2580227
Washington,53,Female,F,2006,2006,2630783
Washington,53,Female,F,2007,2007,2672431
Washington,53,Female,F,2008,2008,2710396
Washington,53,Female,F,2009,2009,2753069
Washington,53,Female,F,2010,2010,2787619
Washington,53,Female,F,2011,2011,2823565
Washington,53,Female,F,2012,2012,2855100
Washington,53,Female,F,2013,2013,2883912
Washington,53,Female,F,2014,2014,2923465
Washington,53,Female,F,2015,2015,2970979
Washington,53,Female,F,2016,2016,3025238
Washington,53,Female,F,2017,2017,3080459
Washington,53,Female,F,2018,2018,3126315
Washington,53,Female,F,2019,2019,3168718
Washington,53,Male,M,1990,1990,1896210
Washington,53,Male,M,1991,1991,1948517
Washington,53,Male,M,1992,1992,2003457
Washington,53,Male,M,1993,1993,2056570
Washington,53,Male,M,1994,1994,2100232
Washington,53,Male,M,1995,1995,2150795
Washington,53,Male,M,1996,1996,2192691
Washington,53,Male,M,1997,1997,2239412
Washington,53,Male,M,1998,1998,2277367
Washington,53,Male,M,1999,1999,2311002
Washington,53,Male,M,2000,2000,2343225
Washington,53,Male,M,2001,2001,2384364
Washington,53,Male,M,2002,2002,2418114
Washington,53,Male,M,2003,2003,2443565
Washington,53,Male,M,2004,2004,2476508
Washington,53,Male,M,2005,2005,2518568
Washington,53,Male,M,2006,2006,2572749
Washington,53,Male,M,2007,2007,2611260
Washington,53,Male,M,2008,2008,2658788
Washington,53,Male,M,2009,2009,2704024
Washington,53,Male,M,2010,2010,2732683
Washington,53,Male,M,2011,2011,2773068
Washington,53,Male,M,2012,2012,2807649
Washington,53,Male,M,2013,2013,2840948
Washington,53,Male,M,2014,2014,2886709
Washington,53,Male,M,2015,2015,2937591
Washington,53,Male,M,2016,2016,2996096
Washington,53,Male,M,2017,2017,3052891
Washington,53,Male,M,2018,2018,3100464
Washington,53,Male,M,2019,2019,3145430
West Virginia,54,Female,F,1990,1990,771154
West Virginia,54,Female,F,1991,1991,774945
West Virginia,54,Female,F,1992,1992,778607
West Virginia,54,Female,F,1993,1993,783705
West Virginia,54,Female,F,1994,1994,786468
West Virginia,54,Female,F,1995,1995,787025
West Virginia,54,Female,F,1996,1996,787653
West Virginia,54,Female,F,1997,1997,785865
West Virginia,54,Female,F,1998,1998,783930
West Virginia,54,Female,F,1999,1999,782113
West Virginia,54,Female,F,2000,2000,780190
West Virginia,54,Female,F,2001,2001,777263
West Virginia,54,Female,F,2002,2002,777956
West Virginia,54,Female,F,2003,2003,779926
West Virginia,54,Female,F,2004,2004,781624
West Virginia,54,Female,F,2005,2005,783152
West Virginia,54,Female,F,2006,2006,786482
West Virginia,54,Female,F,2007,2007,788203
West Virginia,54,Female,F,2008,2008,789770
West Virginia,54,Female,F,2009,2009,792000
West Virginia,54,Female,F,2010,2010,794834
West Virginia,54,Female,F,2011,2011,795615
West Virginia,54,Female,F,2012,2012,795351
West Virginia,54,Female,F,2013,2013,794050
West Virginia,54,Female,F,2014,2014,793054
West Virginia,54,Female,F,2015,2015,789287
West Virginia,54,Female,F,2016,2016,784926
West Virginia,54,Female,F,2017,2017,779222
West Virginia,54,Female,F,2018,2018,774558
West Virginia,54,Female,F,2019,2019,770003
West Virginia,54,Male,M,1990,1990,691670
West Virginia,54,Male,M,1991,1991,697626
West Virginia,54,Male,M,1992,1992,703862
West Virginia,54,Male,M,1993,1993,711445
West Virginia,54,Male,M,1994,1994,716043
West Virginia,54,Male,M,1995,1995,718520
West Virginia,54,Male,M,1996,1996,721089
West Virginia,54,Male,M,1997,1997,721599
West Virginia,54,Male,M,1998,1998,721250
West Virginia,54,Male,M,1999,1999,722250
West Virginia,54,Male,M,2000,2000,722834
West Virginia,54,Male,M,2001,2001,723563
West Virginia,54,Male,M,2002,2002,727664
West Virginia,54,Male,M,2003,2003,732911
West Virginia,54,Male,M,2004,2004,736423
West Virginia,54,Male,M,2005,2005,740621
West Virginia,54,Male,M,2006,2006,745654
West Virginia,54,Male,M,2007,2007,749653
West Virginia,54,Male,M,2008,2008,752983
West Virginia,54,Male,M,2009,2009,758080
West Virginia,54,Male,M,2010,2010,762310
West Virginia,54,Male,M,2011,2011,764477
West Virginia,54,Male,M,2012,2012,765539
West Virginia,54,Male,M,2013,2013,765107
West Virginia,54,Male,M,2014,2014,763698
West Virginia,54,Male,M,2015,2015,761982
West Virginia,54,Male,M,2016,2016,758303
West Virginia,54,Male,M,2017,2017,753987
West Virginia,54,Male,M,2018,2018,749780
West Virginia,54,Male,M,2019,2019,746322
Wisconsin,55,Female,F,1990,1990,1999574
Wisconsin,55,Female,F,1991,1991,2025460
Wisconsin,55,Female,F,1992,1992,2050039
Wisconsin,55,Female,F,1993,1993,2078248
Wisconsin,55,Female,F,1994,1994,2101778
Wisconsin,55,Female,F,1995,1995,2127922
Wisconsin,55,Female,F,1996,1996,2152232
Wisconsin,55,Female,F,1997,1997,2168366
Wisconsin,55,Female,F,1998,1998,2181072
Wisconsin,55,Female,F,1999,1999,2194044
Wisconsin,55,Female,F,2000,2000,2210411
Wisconsin,55,Female,F,2001,2001,2226800
Wisconsin,55,Female,F,2002,2002,2246298
Wisconsin,55,Female,F,2003,2003,2263681
Wisconsin,55,Female,F,2004,2004,2282249
Wisconsin,55,Female,F,2005,2005,2299195
Wisconsin,55,Female,F,2006,2006,2314376
Wisconsin,55,Female,F,2007,2007,2328568
Wisconsin,55,Female,F,2008,2008,2341544
Wisconsin,55,Female,F,2009,2009,2354279
Wisconsin,55,Female,F,2010,2010,2364578
Wisconsin,55,Female,F,2011,2011,2374522
Wisconsin,55,Female,F,2012,2012,2383933
Wisconsin,55,Female,F,2013,2013,2394949
Wisconsin,55,Female,F,2014,2014,2405440
Wisconsin,55,Female,F,2015,2015,2411807
Wisconsin,55,Female,F,2016,2016,2419312
Wisconsin,55,Female,F,2017,2017,2429241
Wisconsin,55,Female,F,2018,2018,2440284
Wisconsin,55,Female,F,2019,2019,2450679
Wisconsin,55,Male,M,1990,1990,1868915
Wisconsin,55,Male,M,1991,1991,1897485
Wisconsin,55,Male,M,1992,1992,1926446
Wisconsin,55,Male,M,1993,1993,1958264
Wisconsin,55,Male,M,1994,1994,1985302
Wisconsin,55,Male,M,1995,1995,2015215
Wisconsin,55,Male,M,1996,1996,2042970
Wisconsin,55,Male,M,1997,1997,2062669
Wisconsin,55,Male,M,1998,1998,2078236
Wisconsin,55,Male,M,1999,1999,2097877
Wisconsin,55,Male,M,2000,2000,2120297
Wisconsin,55,Male,M,2001,2001,2141080
Wisconsin,55,Male,M,2002,2002,2163793
Wisconsin,55,Male,M,2003,2003,2185400
Wisconsin,55,Male,M,2004,2004,2207476
Wisconsin,55,Male,M,2005,2005,2227970
Wisconsin,55,Male,M,2006,2006,2244880
Wisconsin,55,Male,M,2007,2007,2261640
Wisconsin,55,Male,M,2008,2008,2275782
Wisconsin,55,Male,M,2009,2009,2288744
Wisconsin,55,Male,M,2010,2010,2299664
Wisconsin,55,Male,M,2011,2011,2310046
Wisconsin,55,Male,M,2012,2012,2321083
Wisconsin,55,Male,M,2013,2013,2333278
Wisconsin,55,Male,M,2014,2014,2345435
Wisconsin,55,Male,M,2015,2015,2354907
Wisconsin,55,Male,M,2016,2016,2364479
Wisconsin,55,Male,M,2017,2017,2376174
Wisconsin,55,Male,M,2018,2018,2388986
Wisconsin,55,Male,M,2019,2019,2400961
Wyoming,56,Female,F,1990,1990,174144
Wyoming,56,Female,F,1991,1991,176828
Wyoming,56,Female,F,1992,1992,180404
Wyoming,56,Female,F,1993,1993,184041
Wyoming,56,Female,F,1994,1994,188105
Wyoming,56,Female,F,1995,1995,191456
Wyoming,56,Female,F,1996,1996,193832
Wyoming,56,Female,F,1997,1997,195303
Wyoming,56,Female,F,1998,1998,196019
Wyoming,56,Female,F,1999,1999,197589
Wyoming,56,Female,F,2000,2000,199300
Wyoming,56,Female,F,2001,2001,200006
Wyoming,56,Female,F,2002,2002,202492
Wyoming,56,Female,F,2003,2003,204045
Wyoming,56,Female,F,2004,2004,206360
Wyoming,56,Female,F,2005,2005,208156
Wyoming,56,Female,F,2006,2006,211286
Wyoming,56,Female,F,2007,2007,215114
Wyoming,56,Female,F,2008,2008,218655
Wyoming,56,Female,F,2009,2009,222870
Wyoming,56,Female,F,2010,2010,224994
Wyoming,56,Female,F,2011,2011,226200
Wyoming,56,Female,F,2012,2012,229645
Wyoming,56,Female,F,2013,2013,232013
Wyoming,56,Female,F,2014,2014,232084
Wyoming,56,Female,F,2015,2015,232946
Wyoming,56,Female,F,2016,2016,232772
Wyoming,56,Female,F,2017,2017,231835
Wyoming,56,Female,F,2018,2018,232222
Wyoming,56,Female,F,2019,2019,233700
Wyoming,56,Male,M,1990,1990,171963
Wyoming,56,Male,M,1991,1991,175196
Wyoming,56,Male,M,1992,1992,179116
Wyoming,56,Male,M,1993,1993,183193
Wyoming,56,Male,M,1994,1994,187663
Wyoming,56,Male,M,1995,1995,191022
Wyoming,56,Male,M,1996,1996,193447
Wyoming,56,Male,M,1997,1997,195002
Wyoming,56,Male,M,1998,1998,196798
Wyoming,56,Male,M,1999,1999,197644
Wyoming,56,Male,M,2000,2000,199817
Wyoming,56,Male,M,2001,2001,201325
Wyoming,56,Male,M,2002,2002,204031
Wyoming,56,Male,M,2003,2003,206229
Wyoming,56,Male,M,2004,2004,209421
Wyoming,56,Male,M,2005,2005,212302
Wyoming,56,Male,M,2006,2006,216184
Wyoming,56,Male,M,2007,2007,221272
Wyoming,56,Male,M,2008,2008,225767
Wyoming,56,Male,M,2009,2009,231489
Wyoming,56,Male,M,2010,2010,232949
Wyoming,56,Male,M,2011,2011,234421
Wyoming,56,Male,M,2012,2012,239028
Wyoming,56,Male,M,2013,2013,241483
Wyoming,56,Male,M,2014,2014,241538
Wyoming,56,Male,M,2015,2015,242678
Wyoming,56,Male,M,2016,2016,242087
Wyoming,56,Male,M,2017,2017,240232
Wyoming,56,Male,M,2018,2018,240123
Wyoming,56,Male,M,2019,2019,241177
