GeoFips,GeoName,Year,Per Capita Personal Income
92000,Mideast,1975,6911
93000,Great Lakes,1975,6404
94000,Plains,1975,6191
95000,Southeast,1975,5376
96000,Southwest,1975,5858
97000,Rocky Mountain,1975,6191
98000,Far West,1975,7255
0,United States,1974,5836
1000,Alabama,1974,4477
2000,Alaska,1974,8827
4000,Arizona,1974,5546
5000,Arkansas,1974,4453
6000,California,1974,6731
8000,Colorado,1974,6142
9000,Connecticut,1974,6879
10000,Delaware,1974,6426
11000,District of Columbia,1974,8004
12000,Florida,1974,5757
13000,Georgia,1974,5019
15000,Hawaii *,1974,7412
16000,Idaho,1974,5566
17000,Illinois,1974,6494
18000,Indiana,1974,5472
19000,Iowa,1974,5657
20000,Kansas,1974,5848
21000,Kentucky,1974,4698
22000,Louisiana,1974,4620
23000,Maine,1974,4933
24000,Maryland,1974,6751
25000,Massachusetts,1974,6090
26000,Michigan,1974,5918
27000,Minnesota,1974,5903
28000,Mississippi,1974,4056
29000,Missouri,1974,5386
30000,Montana,1974,5521
31000,Nebraska,1974,5570
32000,Nevada,1974,6746
33000,New Hampshire,1974,5406
34000,New Jersey,1974,6673
35000,New Mexico,1974,4858
36000,New York,1974,6533
37000,North Carolina,1974,4881
38000,North Dakota,1974,6304
39000,Ohio,1974,5752
40000,Oklahoma,1974,5153
41000,Oregon,1974,5889
42000,Pennsylvania,1974,5743
44000,Rhode Island,1974,5547
45000,South Carolina,1974,4655
46000,South Dakota,1974,5313
47000,Tennessee,1974,4778
48000,Texas,1974,5342
49000,Utah,1974,4930
50000,Vermont,1974,4996
51000,Virginia,1974,5924
53000,Washington,1974,6152
54000,West Virginia,1974,4481
55000,Wisconsin,1974,5605
56000,Wyoming,1974,6317
91000,New England,1974,6058
92000,Mideast,1974,6382
93000,Great Lakes,1974,5940
94000,Plains,1974,5665
95000,Southeast,1974,4994
96000,Southwest,1974,5309
97000,Rocky Mountain,1974,5733
98000,Far West,1974,6638
0,United States,1976,6875
1000,Alabama,1976,5438
2000,Alaska,1976,12447
4000,Arizona,1976,6309
5000,Arkansas,1976,5247
6000,California,1976,7975
8000,Colorado,1976,7211
9000,Connecticut,1976,7951
10000,Delaware,1976,7430
11000,District of Columbia,1976,9548
12000,Florida,1976,6557
13000,Georgia,1976,5881
15000,Hawaii *,1976,8367
16000,Idaho,1976,6343
17000,Illinois,1976,7644
18000,Indiana,1976,6540
19000,Iowa,1976,6640
20000,Kansas,1976,6850
21000,Kentucky,1976,5536
22000,Louisiana,1976,5672
23000,Maine,1976,5915
24000,Maryland,1976,7887
25000,Massachusetts,1976,7078
26000,Michigan,1976,7070
27000,Minnesota,1976,6801
28000,Mississippi,1976,4887
29000,Missouri,1976,6409
30000,Montana,1976,6337
31000,Nebraska,1976,6597
32000,Nevada,1976,7994
33000,New Hampshire,1976,6418
34000,New Jersey,1976,7817
35000,New Mexico,1976,5846
36000,New York,1976,7510
37000,North Carolina,1976,5745
38000,North Dakota,1976,6357
39000,Ohio,1976,6752
40000,Oklahoma,1976,6145
41000,Oregon,1976,7091
42000,Pennsylvania,1976,6838
44000,Rhode Island,1976,6600
45000,South Carolina,1976,5472
46000,South Dakota,1976,5726
47000,Tennessee,1976,5664
48000,Texas,1976,6528
49000,Utah,1976,5866
50000,Vermont,1976,5928
51000,Virginia,1976,6969
53000,Washington,1976,7424
54000,West Virginia,1976,5455
55000,Wisconsin,1976,6676
56000,Wyoming,1976,7309
91000,New England,1976,7066
92000,Mideast,1976,7444
93000,Great Lakes,1976,7032
94000,Plains,1976,6588
95000,Southeast,1976,5886
96000,Southwest,1976,6403
97000,Rocky Mountain,1976,6690
98000,Far West,1976,7908
0,United States,1977,7516
1000,Alabama,1977,5920
2000,Alaska,1977,12789
4000,Arizona,1977,6858
5000,Arkansas,1977,5736
6000,California,1977,8681
8000,Colorado,1977,7854
9000,Connecticut,1977,8752
10000,Delaware,1977,7971
11000,District of Columbia,1977,10469
12000,Florida,1977,7182
13000,Georgia,1977,6396
15000,Hawaii *,1977,8828
16000,Idaho,1977,6726
17000,Illinois,1977,8369
18000,Indiana,1977,7197
19000,Iowa,1977,7300
20000,Kansas,1977,7413
21000,Kentucky,1977,6135
22000,Louisiana,1977,6234
23000,Maine,1977,6340
24000,Maryland,1977,8505
25000,Massachusetts,1977,7712
26000,Michigan,1977,7913
27000,Minnesota,1977,7612
28000,Mississippi,1977,5375
29000,Missouri,1977,7070
30000,Montana,1977,6739
31000,Nebraska,1977,7123
32000,Nevada,1977,8815
33000,New Hampshire,1977,7050
34000,New Jersey,1977,8554
35000,New Mexico,1977,6382
36000,New York,1977,8158
37000,North Carolina,1977,6211
38000,North Dakota,1977,6564
39000,Ohio,1977,7464
40000,Oklahoma,1977,6733
41000,Oregon,1977,7712
42000,Pennsylvania,1977,7505
44000,Rhode Island,1977,7187
45000,South Carolina,1977,5886
46000,South Dakota,1977,6477
47000,Tennessee,1977,6174
48000,Texas,1977,7124
49000,Utah,1977,6412
50000,Vermont,1977,6339
51000,Virginia,1977,7613
53000,Washington,1977,8062
54000,West Virginia,1977,6012
55000,Wisconsin,1977,7416
56000,Wyoming,1977,8203
91000,New England,1977,7707
92000,Mideast,1977,8113
93000,Great Lakes,1977,7773
94000,Plains,1977,7245
95000,Southeast,1977,6430
96000,Southwest,1977,6988
97000,Rocky Mountain,1977,7260
98000,Far West,1977,8588
0,United States,1978,8356
1000,Alabama,1978,6609
2000,Alaska,1978,13018
4000,Arizona,1978,7768
5000,Arkansas,1978,6546
6000,California,1978,9661
8000,Colorado,1978,8824
9000,Connecticut,1978,9720
10000,Delaware,1978,8696
11000,District of Columbia,1978,11349
12000,Florida,1978,8064
13000,Georgia,1978,7154
15000,Hawaii *,1978,9640
16000,Idaho,1978,7497
17000,Illinois,1978,9213
18000,Indiana,1978,7968
19000,Iowa,1978,8406
20000,Kansas,1978,8151
21000,Kentucky,1978,6769
22000,Louisiana,1978,7029
23000,Maine,1978,6939
24000,Maryland,1978,9407
25000,Massachusetts,1978,8522
26000,Michigan,1978,8778
27000,Minnesota,1978,8487
28000,Mississippi,1978,5917
29000,Missouri,1978,7828
30000,Montana,1978,7768
31000,Nebraska,1978,8208
32000,Nevada,1978,10045
33000,New Hampshire,1978,7932
34000,New Jersey,1978,9475
35000,New Mexico,1978,7148
36000,New York,1978,8949
37000,North Carolina,1978,6922
38000,North Dakota,1978,8235
39000,Ohio,1978,8231
40000,Oklahoma,1978,7517
41000,Oregon,1978,8592
42000,Pennsylvania,1978,8283
44000,Rhode Island,1978,7868
45000,South Carolina,1978,6537
46000,South Dakota,1978,7460
47000,Tennessee,1978,6943
48000,Texas,1978,8023
49000,Utah,1978,7119
50000,Vermont,1978,7171
51000,Virginia,1978,8514
53000,Washington,1978,9101
54000,West Virginia,1978,6641
55000,Wisconsin,1978,8249
56000,Wyoming,1978,9361
91000,New England,1978,8531
92000,Mideast,1978,8934
93000,Great Lakes,1978,8590
94000,Plains,1978,8162
95000,Southeast,1978,7192
96000,Southwest,1978,7864
97000,Rocky Mountain,1978,8164
98000,Far West,1978,9557
0,United States,1979,9232
1000,Alabama,1979,7275
2000,Alaska,1979,13745
4000,Arizona,1979,8712
5000,Arkansas,1979,7090
6000,California,1979,10758
8000,Colorado,1979,9820
9000,Connecticut,1979,10908
10000,Delaware,1979,9547
11000,District of Columbia,1979,12207
12000,Florida,1979,8939
13000,Georgia,1979,7850
15000,Hawaii *,1979,10571
16000,Idaho,1979,8009
17000,Illinois,1979,10117
18000,Indiana,1979,8732
19000,Iowa,1979,9016
20000,Kansas,1979,9251
21000,Kentucky,1979,7535
22000,Louisiana,1979,7846
23000,Maine,1979,7636
24000,Maryland,1979,10311
25000,Massachusetts,1979,9481
26000,Michigan,1979,9566
27000,Minnesota,1979,9360
28000,Mississippi,1979,6633
29000,Missouri,1979,8695
30000,Montana,1979,8298
31000,Nebraska,1979,8843
32000,Nevada,1979,10945
33000,New Hampshire,1979,8896
34000,New Jersey,1979,10493
35000,New Mexico,1979,7878
36000,New York,1979,9831
37000,North Carolina,1979,7568
38000,North Dakota,1979,8445
39000,Ohio,1979,9088
40000,Oklahoma,1979,8557
41000,Oregon,1979,9461
42000,Pennsylvania,1979,9155
44000,Rhode Island,1979,8742
45000,South Carolina,1979,7219
46000,South Dakota,1979,8222
47000,Tennessee,1979,7620
48000,Texas,1979,8978
49000,Utah,1979,7748
50000,Vermont,1979,7940
51000,Virginia,1979,9425
53000,Washington,1979,10156
54000,West Virginia,1979,7335
55000,Wisconsin,1979,9172
56000,Wyoming,1979,10437
91000,New England,1979,9508
92000,Mideast,1979,9837
93000,Great Lakes,1979,9440
94000,Plains,1979,8968
95000,Southeast,1979,7945
96000,Southwest,1979,8816
97000,Rocky Mountain,1979,8959
98000,Far West,1979,10614
0,United States,2000,30657
1000,Alabama,2000,24338
2000,Alaska,2000,31974
4000,Arizona,2000,26235
5000,Arkansas,2000,22762
6000,California,2000,33364
8000,Colorado,2000,34187
9000,Connecticut,2000,43102
10000,Delaware,2000,33907
11000,District of Columbia,2000,43344
12000,Florida,2000,29428
13000,Georgia,2000,28861
15000,Hawaii *,2000,29404
16000,Idaho,2000,25235
17000,Illinois,2000,33169
18000,Indiana,2000,28233
19000,Iowa,2000,27463
20000,Kansas,2000,28244
21000,Kentucky,2000,24894
22000,Louisiana,2000,23943
23000,Maine,2000,27584
24000,Maryland,2000,35681
25000,Massachusetts,2000,38555
26000,Michigan,2000,30409
27000,Minnesota,2000,32447
28000,Mississippi,2000,21640
29000,Missouri,2000,28001
30000,Montana,2000,23094
31000,Nebraska,2000,29020
32000,Nevada,2000,31871
33000,New Hampshire,2000,35380
34000,New Jersey,2000,39257
35000,New Mexico,2000,23237
36000,New York,2000,36028
37000,North Carolina,2000,27540
38000,North Dakota,2000,25955
39000,Ohio,2000,28671
40000,Oklahoma,2000,24096
41000,Oregon,2000,28561
42000,Pennsylvania,2000,30393
44000,Rhode Island,2000,30515
45000,South Carolina,2000,25152
46000,South Dakota,2000,26832
47000,Tennessee,2000,27073
48000,Texas,2000,28135
49000,Utah,2000,24266
50000,Vermont,2000,29109
51000,Virginia,2000,32693
53000,Washington,2000,32909
54000,West Virginia,2000,22331
55000,Wisconsin,2000,29648
56000,Wyoming,2000,29519
91000,New England,2000,37362
92000,Mideast,2000,35137
93000,Great Lakes,2000,30347
94000,Plains,2000,29068
95000,Southeast,2000,27330
96000,Southwest,2000,27094
97000,Rocky Mountain,2000,29199
98000,Far West,2000,32774
0,United States,2002,31832
1000,Alabama,2002,25712
2000,Alaska,2002,34634
4000,Arizona,2002,27149
5000,Arkansas,2002,24266
6000,California,2002,34214
8000,Colorado,2002,34608
9000,Connecticut,2002,44914
10000,Delaware,2002,37693
11000,District of Columbia,2002,45136
12000,Florida,2002,30727
13000,Georgia,2002,30111
15000,Hawaii *,2002,31425
16000,Idaho,2002,26247
17000,Illinois,2002,34522
18000,Indiana,2002,28983
19000,Iowa,2002,28848
20000,Kansas,2002,29202
21000,Kentucky,2002,26057
22000,Louisiana,2002,26171
23000,Maine,2002,29641
24000,Maryland,2002,38170
25000,Massachusetts,2002,39645
26000,Michigan,2002,30671
27000,Minnesota,2002,33932
28000,Mississippi,2002,23136
29000,Missouri,2002,29193
30000,Montana,2002,24526
31000,Nebraska,2002,30532
32000,Nevada,2002,32030
33000,New Hampshire,2002,37077
34000,New Jersey,2002,40626
35000,New Mexico,2002,25381
36000,New York,2002,37008
37000,North Carolina,2002,27896
38000,North Dakota,2002,27184
39000,Ohio,2002,29773
40000,Oklahoma,2002,25853
41000,Oregon,2002,29019
42000,Pennsylvania,2002,32066
44000,Rhode Island,2002,32958
45000,South Carolina,2002,26179
46000,South Dakota,2002,27552
47000,Tennessee,2002,28096
48000,Texas,2002,29185
49000,Utah,2002,25208
50000,Vermont,2002,31241
51000,Virginia,2002,34455
53000,Washington,2002,33478
54000,West Virginia,2002,24504
55000,Wisconsin,2002,31510
56000,Wyoming,2002,31546
91000,New England,2002,38916
92000,Mideast,2002,36614
93000,Great Lakes,2002,31377
94000,Plains,2002,30353
95000,Southeast,2002,28646
96000,Southwest,2002,28270
97000,Rocky Mountain,2002,30032
98000,Far West,2002,33582
0,United States,2001,31589
1000,Alabama,2001,25104
2000,Alaska,2001,33517
4000,Arizona,2001,26803
5000,Arkansas,2001,23840
6000,California,2001,34043
8000,Colorado,2001,35023
9000,Connecticut,2001,45223
10000,Delaware,2001,36952
11000,District of Columbia,2001,44695
12000,Florida,2001,30344
13000,Georgia,2001,29751
15000,Hawaii *,2001,30347
16000,Idaho,2001,25805
17000,Illinois,2001,34230
18000,Indiana,2001,28697
19000,Iowa,2001,28215
20000,Kansas,2001,29078
21000,Kentucky,2001,25609
22000,Louisiana,2001,25561
23000,Maine,2001,28885
24000,Maryland,2001,37157
25000,Massachusetts,2001,39872
26000,Michigan,2001,30796
27000,Minnesota,2001,33454
28000,Mississippi,2001,22781
29000,Missouri,2001,28716
30000,Montana,2001,23985
31000,Nebraska,2001,30213
32000,Nevada,2001,32340
33000,New Hampshire,2001,36792
34000,New Jersey,2001,40306
35000,New Mexico,2001,24738
36000,New York,2001,37194
37000,North Carolina,2001,27878
38000,North Dakota,2001,26544
39000,Ohio,2001,29378
40000,Oklahoma,2001,25464
41000,Oregon,2001,29037
42000,Pennsylvania,2001,31551
44000,Rhode Island,2001,31910
45000,South Carolina,2001,25747
46000,South Dakota,2001,27637
47000,Tennessee,2001,27537
48000,Texas,2001,29339
49000,Utah,2001,24930
50000,Vermont,2001,30744
51000,Virginia,2001,33954
53000,Washington,2001,33280
54000,West Virginia,2001,23749
55000,Wisconsin,2001,30911
56000,Wyoming,2001,31161
91000,New England,2001,38901
92000,Mideast,2001,36356
93000,Great Lakes,2001,31115
94000,Plains,2001,29928
95000,Southeast,2001,28223
96000,Southwest,2001,28234
97000,Rocky Mountain,2001,30025
98000,Far West,2001,33409
0,United States,2004,34251
1000,Alabama,2004,28415
2000,Alaska,2004,36916
4000,Arizona,2004,30012
5000,Arkansas,2004,26924
6000,California,2004,37369
8000,Colorado,2004,35870
9000,Connecticut,2004,47557
10000,Delaware,2004,38970
11000,District of Columbia,2004,50201
12000,Florida,2004,33694
13000,Georgia,2004,31960
15000,Hawaii *,2004,34531
16000,Idaho,2004,28197
17000,Illinois,2004,36334
18000,Indiana,2004,30691
19000,Iowa,2004,31660
20000,Kansas,2004,30664
21000,Kentucky,2004,27989
22000,Louisiana,2004,27744
23000,Maine,2004,32256
24000,Maryland,2004,41862
25000,Massachusetts,2004,42647
26000,Michigan,2004,32165
27000,Minnesota,2004,37205
28000,Mississippi,2004,25192
29000,Missouri,2004,31456
30000,Montana,2004,27922
31000,Nebraska,2004,33499
32000,Nevada,2004,35163
33000,New Hampshire,2004,39484
34000,New Jersey,2004,43208
35000,New Mexico,2004,27453
36000,New York,2004,39185
37000,North Carolina,2004,30590
38000,North Dakota,2004,29834
39000,Ohio,2004,31690
40000,Oklahoma,2004,28862
41000,Oregon,2004,31238
42000,Pennsylvania,2004,34868
44000,Rhode Island,2004,36207
45000,South Carolina,2004,27906
46000,South Dakota,2004,31904
47000,Tennessee,2004,30365
48000,Texas,2004,30688
49000,Utah,2004,26984
50000,Vermont,2004,34113
51000,Virginia,2004,38164
53000,Washington,2004,36636
54000,West Virginia,2004,25587
55000,Wisconsin,2004,33421
56000,Wyoming,2004,35120
91000,New England,2004,41747
92000,Mideast,2004,39229
93000,Great Lakes,2004,33142
94000,Plains,2004,33008
95000,Southeast,2004,31161
96000,Southwest,2004,30197
97000,Rocky Mountain,2004,31813
98000,Far West,2004,36654
0,United States,2003,32681
1000,Alabama,2003,26693
2000,Alaska,2003,35841
4000,Arizona,2003,28161
5000,Arkansas,2003,25524
6000,California,2003,35415
8000,Colorado,2003,34935
9000,Connecticut,2003,45254
10000,Delaware,2003,38013
11000,District of Columbia,2003,46047
12000,Florida,2003,31704
13000,Georgia,2003,30803
15000,Hawaii *,2003,32603
16000,Idaho,2003,26700
17000,Illinois,2003,35039
18000,Indiana,2003,29476
19000,Iowa,2003,29385
20000,Kansas,2003,29925
21000,Kentucky,2003,26624
22000,Louisiana,2003,26793
23000,Maine,2003,30837
24000,Maryland,2003,39524
25000,Massachusetts,2003,40479
26000,Michigan,2003,31327
27000,Minnesota,2003,35263
28000,Mississippi,2003,23989
29000,Missouri,2003,30082
30000,Montana,2003,26077
31000,Nebraska,2003,32223
32000,Nevada,2003,32996
33000,New Hampshire,2003,37536
34000,New Jersey,2003,41425
35000,New Mexico,2003,26203
36000,New York,2003,37459
37000,North Carolina,2003,28688
38000,North Dakota,2003,29529
39000,Ohio,2003,30574
40000,Oklahoma,2003,26911
41000,Oregon,2003,29759
42000,Pennsylvania,2003,33043
44000,Rhode Island,2003,34512
45000,South Carolina,2003,26786
46000,South Dakota,2003,29972
47000,Tennessee,2003,28977
48000,Texas,2003,29772
49000,Utah,2003,25739
50000,Vermont,2003,32344
51000,Virginia,2003,36139
53000,Washington,2003,34543
54000,West Virginia,2003,24759
55000,Wisconsin,2003,32172
56000,Wyoming,2003,33195
91000,New England,2003,39693
92000,Mideast,2003,37377
93000,Great Lakes,2003,32009
94000,Plains,2003,31461
95000,Southeast,2003,29563
96000,Southwest,2003,28994
97000,Rocky Mountain,2003,30599
98000,Far West,2003,34721
0,United States,2005,35849
1000,Alabama,2005,29832
2000,Alaska,2005,38919
4000,Arizona,2005,32220
5000,Arkansas,2005,28047
6000,California,2005,39279
8000,Colorado,2005,37841
9000,Connecticut,2005,50035
10000,Delaware,2005,39405
11000,District of Columbia,2005,53186
12000,Florida,2005,36011
13000,Georgia,2005,33331
15000,Hawaii *,2005,36594
16000,Idaho,2005,29297
17000,Illinois,2005,37793
18000,Indiana,2005,31487
19000,Iowa,2005,32574
20000,Kansas,2005,32312
21000,Kentucky,2005,29110
22000,Louisiana,2005,29699
23000,Maine,2005,32946
24000,Maryland,2005,43841
25000,Massachusetts,2005,44609
26000,Michigan,2005,32877
27000,Minnesota,2005,38111
28000,Mississippi,2005,26703
29000,Missouri,2005,32387
30000,Montana,2005,29785
31000,Nebraska,2005,34510
32000,Nevada,2005,38103
33000,New Hampshire,2005,40723
34000,New Jersey,2005,44775
35000,New Mexico,2005,28898
36000,New York,2005,40905
37000,North Carolina,2005,32283
38000,North Dakota,2005,31546
39000,Ohio,2005,32577
40000,Oklahoma,2005,31312
41000,Oregon,2005,32496
42000,Pennsylvania,2005,36301
44000,Rhode Island,2005,37220
45000,South Carolina,2005,29171
46000,South Dakota,2005,33672
47000,Tennessee,2005,31370
48000,Texas,2005,32745
49000,Utah,2005,28832
50000,Vermont,2005,34975
51000,Virginia,2005,40259
53000,Washington,2005,37688
54000,West Virginia,2005,26839
55000,Wisconsin,2005,34434
56000,Wyoming,2005,38240
91000,New England,2005,43534
92000,Mideast,2005,40869
93000,Great Lakes,2005,34149
94000,Plains,2005,34096
95000,Southeast,2005,32867
96000,Southwest,2005,32288
97000,Rocky Mountain,2005,33658
98000,Far West,2005,38460
0,United States,2006,38114
1000,Alabama,2006,31362
2000,Alaska,2006,41058
4000,Arizona,2006,34686
5000,Arkansas,2006,29438
6000,California,2006,42088
8000,Colorado,2006,40140
9000,Connecticut,2006,53945
10000,Delaware,2006,41041
11000,District of Columbia,2006,56075
12000,Florida,2006,38448
13000,Georgia,2006,34687
15000,Hawaii *,2006,38711
16000,Idaho,2006,31431
17000,Illinois,2006,40214
18000,Indiana,2006,33071
19000,Iowa,2006,34392
20000,Kansas,2006,35447
21000,Kentucky,2006,30543
22000,Louisiana,2006,33385
23000,Maine,2006,34514
24000,Maryland,2006,45932
25000,Massachusetts,2006,47974
26000,Michigan,2006,33729
27000,Minnesota,2006,39754
28000,Mississippi,2006,27840
29000,Missouri,2006,34024
30000,Montana,2006,31912
31000,Nebraska,2006,35869
32000,Nevada,2006,39793
33000,New Hampshire,2006,43248
34000,New Jersey,2006,48015
35000,New Mexico,2006,30552
36000,New York,2006,44179
37000,North Carolina,2006,34324
38000,North Dakota,2006,32893
39000,Ohio,2006,34156
40000,Oklahoma,2006,34355
41000,Oregon,2006,34909
42000,Pennsylvania,2006,38032
44000,Rhode Island,2006,39236
45000,South Carolina,2006,30892
46000,South Dakota,2006,35177
47000,Tennessee,2006,32897
48000,Texas,2006,35144
49000,Utah,2006,31306
50000,Vermont,2006,37099
51000,Virginia,2006,42494
53000,Washington,2006,40359
54000,West Virginia,2006,28554
55000,Wisconsin,2006,36332
56000,Wyoming,2006,43567
91000,New England,2006,46636
92000,Mideast,2006,43551
93000,Great Lakes,2006,35840
94000,Plains,2006,35931
95000,Southeast,2006,34862
96000,Southwest,2006,34726
97000,Rocky Mountain,2006,36102
98000,Far West,2006,41133
0,United States,2007,39844
1000,Alabama,2007,32598
2000,Alaska,2007,43861
4000,Arizona,2007,35789
5000,Arkansas,2007,31070
6000,California,2007,43629
8000,Colorado,2007,42024
9000,Connecticut,2007,57861
10000,Delaware,2007,41687
11000,District of Columbia,2007,60028
12000,Florida,2007,39602
13000,Georgia,2007,35523
15000,Hawaii *,2007,40605
16000,Idaho,2007,32638
17000,Illinois,2007,42381
18000,Indiana,2007,33986
19000,Iowa,2007,36640
20000,Kansas,2007,37811
21000,Kentucky,2007,31615
22000,Louisiana,2007,35966
23000,Maine,2007,35686
24000,Maryland,2007,47586
25000,Massachusetts,2007,50238
26000,Michigan,2007,34792
27000,Minnesota,2007,41720
28000,Mississippi,2007,29368
29000,Missouri,2007,35397
30000,Montana,2007,33914
31000,Nebraska,2007,38390
32000,Nevada,2007,40201
33000,New Hampshire,2007,44670
34000,New Jersey,2007,50723
35000,New Mexico,2007,31867
36000,New York,2007,47520
37000,North Carolina,2007,36138
38000,North Dakota,2007,36283
39000,Ohio,2007,35520
40000,Oklahoma,2007,35182
41000,Oregon,2007,36003
42000,Pennsylvania,2007,40219
44000,Rhode Island,2007,41042
45000,South Carolina,2007,32264
46000,South Dakota,2007,38661
47000,Tennessee,2007,33998
48000,Texas,2007,36646
49000,Utah,2007,33123
50000,Vermont,2007,39006
51000,Virginia,2007,44272
53000,Washington,2007,43130
54000,West Virginia,2007,29513
55000,Wisconsin,2007,37778
56000,Wyoming,2007,45363
91000,New England,2007,49086
92000,Mideast,2007,46225
93000,Great Lakes,2007,37310
94000,Plains,2007,37977
95000,Southeast,2007,36237
96000,Southwest,2007,36082
97000,Rocky Mountain,2007,37864
98000,Far West,2007,42760
0,United States,2008,40904
1000,Alabama,2008,33353
2000,Alaska,2008,47749
4000,Arizona,2008,35563
5000,Arkansas,2008,31940
6000,California,2008,43890
8000,Colorado,2008,42689
9000,Connecticut,2008,61165
10000,Delaware,2008,40722
11000,District of Columbia,2008,61117
12000,Florida,2008,39247
13000,Georgia,2008,35175
15000,Hawaii *,2008,42080
16000,Idaho,2008,32722
17000,Illinois,2008,43267
18000,Indiana,2008,35228
19000,Iowa,2008,38537
20000,Kansas,2008,40791
21000,Kentucky,2008,32757
22000,Louisiana,2008,37891
23000,Maine,2008,37054
24000,Maryland,2008,49428
25000,Massachusetts,2008,51916
26000,Michigan,2008,35700
27000,Minnesota,2008,43104
28000,Mississippi,2008,30479
29000,Missouri,2008,37054
30000,Montana,2008,35253
31000,Nebraska,2008,40225
32000,Nevada,2008,38734
33000,New Hampshire,2008,45694
34000,New Jersey,2008,52005
35000,New Mexico,2008,33443
36000,New York,2008,48328
37000,North Carolina,2008,37687
38000,North Dakota,2008,40384
39000,Ohio,2008,36596
40000,Oklahoma,2008,38568
41000,Oregon,2008,37067
42000,Pennsylvania,2008,41512
44000,Rhode Island,2008,41755
45000,South Carolina,2008,32962
46000,South Dakota,2008,40909
47000,Tennessee,2008,34830
48000,Texas,2008,39271
49000,Utah,2008,33857
50000,Vermont,2008,40904
51000,Virginia,2008,45437
53000,Washington,2008,44558
54000,West Virginia,2008,31258
55000,Wisconsin,2008,38910
56000,Wyoming,2008,48593
91000,New England,2008,51026
92000,Mideast,2008,47343
93000,Great Lakes,2008,38333
94000,Plains,2008,39902
95000,Southeast,2008,36859
96000,Southwest,2008,38235
97000,Rocky Mountain,2008,38650
98000,Far West,2008,43217
0,United States,2009,39284
1000,Alabama,2009,32608
2000,Alaska,2009,47069
4000,Arizona,2009,33418
5000,Arkansas,2009,31153
6000,California,2009,42044
8000,Colorado,2009,39982
9000,Connecticut,2009,59973
10000,Delaware,2009,40690
11000,District of Columbia,2009,60448
12000,Florida,2009,36611
13000,Georgia,2009,34042
15000,Hawaii *,2009,41352
16000,Idaho,2009,31186
17000,Illinois,2009,41042
18000,Indiana,2009,34102
19000,Iowa,2009,37136
20000,Kansas,2009,39088
21000,Kentucky,2009,32157
22000,Louisiana,2009,36457
23000,Maine,2009,37055
24000,Maryland,2009,48755
25000,Massachusetts,2009,50942
26000,Michigan,2009,34030
27000,Minnesota,2009,41015
28000,Mississippi,2009,29855
29000,Missouri,2009,36182
30000,Montana,2009,34260
31000,Nebraska,2009,39264
32000,Nevada,2009,36078
33000,New Hampshire,2009,44892
34000,New Jersey,2009,50149
35000,New Mexico,2009,32729
36000,New York,2009,47277
37000,North Carolina,2009,35802
38000,North Dakota,2009,39643
39000,Ohio,2009,35532
40000,Oklahoma,2009,35338
41000,Oregon,2009,35481
42000,Pennsylvania,2009,40390
44000,Rhode Island,2009,40766
45000,South Carolina,2009,31727
46000,South Dakota,2009,39395
47000,Tennessee,2009,34260
48000,Texas,2009,36711
49000,Utah,2009,31833
50000,Vermont,2009,40275
51000,Virginia,2009,44122
53000,Washington,2009,41958
54000,West Virginia,2009,31361
55000,Wisconsin,2009,38070
56000,Wyoming,2009,43738
91000,New England,2009,50133
92000,Mideast,2009,46199
93000,Great Lakes,2009,36844
94000,Plains,2009,38493
95000,Southeast,2009,35396
96000,Southwest,2009,35787
97000,Rocky Mountain,2009,36333
98000,Far West,2009,41297
0,United States,2010,40547
1000,Alabama,2010,33752
2000,Alaska,2010,49437
4000,Arizona,2010,33638
5000,Arkansas,2010,31927
6000,California,2010,43636
8000,Colorado,2010,40689
9000,Connecticut,2010,62090
10000,Delaware,2010,40825
11000,District of Columbia,2010,63582
12000,Florida,2010,38475
13000,Georgia,2010,34521
15000,Hawaii *,2010,41921
16000,Idaho,2010,31957
17000,Illinois,2010,42093
18000,Indiana,2010,35454
19000,Iowa,2010,38105
20000,Kansas,2010,39563
21000,Kentucky,2010,33141
22000,Louisiana,2010,37649
23000,Maine,2010,37910
24000,Maryland,2010,50007
25000,Massachusetts,2010,53062
26000,Michigan,2010,35391
27000,Minnesota,2010,42606
28000,Mississippi,2010,30902
29000,Missouri,2010,36823
30000,Montana,2010,35896
31000,Nebraska,2010,40920
32000,Nevada,2010,37228
33000,New Hampshire,2010,46785
34000,New Jersey,2010,51420
35000,New Mexico,2010,33542
36000,New York,2010,48973
37000,North Carolina,2010,35682
38000,North Dakota,2010,43492
39000,Ohio,2010,36575
40000,Oklahoma,2010,36541
41000,Oregon,2010,36122
42000,Pennsylvania,2010,42047
44000,Rhode Island,2010,42944
45000,South Carolina,2010,32458
46000,South Dakota,2010,41163
47000,Tennessee,2010,35653
48000,Texas,2010,38276
49000,Utah,2010,32156
50000,Vermont,2010,41444
51000,Virginia,2010,45495
53000,Washington,2010,42676
54000,West Virginia,2010,32319
55000,Wisconsin,2010,38997
56000,Wyoming,2010,45714
91000,New England,2010,52094
92000,Mideast,2010,47749
93000,Great Lakes,2010,37989
94000,Plains,2010,39647
95000,Southeast,2010,36474
96000,Southwest,2010,37048
97000,Rocky Mountain,2010,37099
98000,Far West,2010,42671
0,United States,2011,42739
1000,Alabama,2011,34995
2000,Alaska,2011,52384
4000,Arizona,2011,34973
5000,Arkansas,2011,33860
6000,California,2011,46175
8000,Colorado,2011,43575
